Date;Open;High;Low;Close;Volume;
2008-10-22;369.88;374.91;369.88;374.91;13.24K;
2008-10-23;361.21;363.17;359.47;360.43;13.53K;
2008-10-24;346.51;348.25;345.11;345.11;13.18K;
2008-10-27;329.43;330.37;329.04;329.28;14.72K;
2008-10-28;313.63;322.80;313.63;322.80;18.20K;
2008-10-29;336.75;336.95;328.70;331.62;23.32K;
2008-10-30;330.29;337.14;328.20;336.57;17.56K;
2008-10-31;343.22;347.05;342.66;347.05;14.58K;
2008-11-03;347.73;351.10;343.74;348.64;17.83K;
2008-11-04;349.04;363.15;348.57;361.44;19.52K;
2008-11-05;377.79;377.83;376.99;377.83;16.30K;
2008-11-06;371.58;388.27;369.55;379.51;30.35K;
2008-11-07;366.25;371.65;364.99;365.97;17.34K;
2008-11-10;368.38;372.27;365.73;366.00;17.06K;
2008-11-11;355.50;356.54;351.36;351.71;15.96K;
2008-11-12;339.01;342.33;338.72;342.33;14.91K;
2008-11-13;334.51;347.57;334.51;346.24;16.18K;
2008-11-14;357.75;357.75;351.72;352.07;14.14K;
2008-11-17;346.89;348.93;345.05;345.05;10.76K;
2008-11-18;338.61;342.00;338.46;340.69;12.10K;
2008-11-19;342.93;342.93;336.89;336.89;10.01K;
2008-11-20;326.56;328.64;324.90;325.74;15.72K;
2008-11-21;315.50;322.35;315.23;318.96;17.62K;
2008-11-24;322.79;322.79;317.93;317.93;13.28K;
2008-11-25;320.14;320.33;317.64;320.33;11.34K;
2008-11-26;318.19;318.20;311.74;311.74;11.98K;
2008-11-27;308.57;309.59;303.54;303.54;13.27K;
2008-11-28;311.36;314.74;311.36;314.74;12.99K;
2008-12-01;313.33;317.37;310.03;314.71;11.22K;
2008-12-02;305.95;307.93;305.87;307.45;8.81K;
2008-12-03;307.90;308.12;304.28;306.22;8.92K;
2008-12-04;306.44;310.85;306.44;308.60;10.80K;
2008-12-05;303.83;303.91;298.80;299.68;10.28K;
2008-12-08;291.83;292.36;287.90;288.69;14.46K;
2008-12-09;285.56;293.30;285.53;293.30;9.37K;
2008-12-10;290.05;290.22;286.85;286.85;9.96K;
2008-12-11;285.56;289.48;284.06;288.93;7.70K;
2008-12-12;295.51;299.54;295.25;299.54;12.39K;
2008-12-15;308.02;308.28;303.68;308.28;10.44K;
2008-12-16;305.65;305.65;296.21;296.42;12.46K;
2008-12-17;295.04;301.77;293.09;301.02;15.40K;
2008-12-18;301.34;305.56;300.28;305.56;12.23K;
2008-12-19;305.43;309.93;305.43;307.26;15.59K;
2008-12-22;314.36;314.76;310.05;310.05;16.03K;
2008-12-23;303.79;304.67;301.74;303.93;20.28K;
2008-12-24;298.78;304.05;298.66;304.05;12.20K;
2008-12-25;304.29;304.37;301.93;302.19;9.32K;
2008-12-26;300.91;304.46;300.46;304.46;10.20K;
2008-12-29;306.45;308.56;306.45;308.56;8.53K;
2008-12-30;310.61;316.32;310.29;316.32;15.49K;
2008-12-31;318.82;318.82;314.37;315.62;15.72K;
2009-01-02;312.49;313.34;312.18;313.34;5.63K;
2009-01-05;308.77;311.91;308.25;311.91;7.92K;
2009-01-06;312.91;315.02;312.88;314.04;12.97K;
2009-01-07;320.40;322.59;319.29;319.58;14.75K;
2009-01-08;315.92;318.79;313.04;314.15;14.94K;
2009-01-09;313.75;313.82;312.12;313.40;8.48K;
2009-01-12;311.24;312.65;310.33;312.18;6.52K;
2009-01-13;308.57;309.16;306.92;307.13;8.64K;
2009-01-14;306.14;310.33;306.14;307.98;8.68K;
2009-01-15;304.31;305.54;304.01;304.01;6.37K;
2009-01-16;305.72;307.10;305.04;306.12;7.61K;
2009-01-19;305.89;306.38;304.53;304.98;4.75K;
2009-01-20;303.11;303.53;302.74;302.86;5.29K;
2009-01-21;300.92;301.97;300.02;300.04;5.23K;
2009-01-22;300.68;302.29;300.68;301.12;4.67K;
2009-01-23;300.38;303.21;300.38;303.21;4.62K;
2009-02-02;301.12;301.30;297.52;297.52;5.36K;
2009-02-03;291.60;292.18;288.69;288.69;8.20K;
2009-02-04;286.83;290.99;286.11;286.11;5.68K;
2009-02-05;284.34;284.34;277.81;277.81;7.58K;
2009-02-06;279.74;281.63;277.06;281.63;7.48K;
2009-02-09;285.55;287.83;284.29;287.57;5.77K;
2009-02-10;282.82;283.15;281.60;282.02;6.78K;
2009-02-11;275.06;276.71;274.83;276.22;7.74K;
2009-02-12;275.37;277.83;275.37;276.09;8.39K;
2009-02-13;274.21;275.29;274.21;274.51;5.62K;
2009-02-16;274.86;274.91;272.07;272.31;5.57K;
2009-02-17;268.76;269.30;263.07;263.07;11.43K;
2009-02-18;255.18;256.74;254.20;255.09;11.31K;
2009-02-19;257.31;258.21;253.37;254.85;9.55K;
2009-02-20;252.42;252.57;250.54;252.57;8.08K;
2009-02-23;247.04;247.64;243.81;244.02;11.35K;
2009-02-24;236.57;236.70;234.66;235.50;11.58K;
2009-02-25;241.90;244.46;241.45;244.33;10.04K;
2009-02-26;241.78;242.76;237.88;242.53;13.56K;
2009-02-27;239.75;246.06;239.69;245.74;11.33K;
2009-03-02;244.23;247.74;244.23;247.66;8.97K;
2009-03-03;241.79;242.51;240.96;241.46;10.10K;
2009-03-04;243.07;245.37;242.92;244.36;7.87K;
2009-03-05;249.69;249.69;246.68;246.68;8.67K;
2009-03-06;244.60;245.70;243.76;245.70;7.90K;
2009-03-09;246.99;247.85;246.52;247.85;10.55K;
2009-03-10;249.71;251.88;248.00;251.88;12.79K;
2009-03-11;258.42;258.42;255.85;255.85;17.79K;
2009-03-12;251.87;254.42;249.76;251.01;19.72K;
2009-03-13;252.55;253.23;251.44;251.44;12.87K;
2009-03-16;252.68;254.56;252.45;254.56;12.27K;
2009-03-17;257.60;263.20;257.60;263.20;22.00K;
2009-03-18;273.29;273.39;272.42;273.39;28.92K;
2009-03-19;272.92;276.81;267.04;267.04;32.73K;
2009-03-20;264.76;269.90;264.76;266.62;16.70K;
2009-03-23;264.86;265.11;260.16;260.16;17.35K;
2009-03-24;271.17;271.36;269.52;270.62;24.72K;
2009-03-25;270.03;278.29;269.64;277.63;28.35K;
2009-03-26;285.25;286.25;283.27;286.25;26.99K;
2009-03-27;292.64;292.85;287.41;287.41;35.64K;
2009-03-30;281.60;287.09;281.06;282.38;26.28K;
2009-03-31;278.53;280.67;276.59;280.67;22.96K;
2009-04-01;282.07;289.52;282.07;289.52;22.18K;
2009-04-02;293.95;297.30;292.38;297.30;29.42K;
2009-04-03;306.61;310.28;306.61;310.28;42.34K;
2009-04-07;313.72;322.36;309.82;322.36;49.34K;
2009-04-08;316.65;328.45;313.39;313.76;55.23K;
2009-04-09;316.73;316.73;309.97;311.72;35.58K;
2009-04-10;323.73;325.89;323.73;325.05;30.44K;
2009-04-13;334.43;340.01;334.43;340.01;27.90K;
2009-04-14;344.19;347.77;339.18;347.07;53.58K;
2009-04-15;344.09;347.81;338.57;339.29;62.25K;
2009-04-16;346.19;346.19;339.71;343.88;45.42K;
2009-04-17;341.19;341.19;329.29;334.14;68.40K;
2009-04-20;319.21;319.62;318.85;318.89;18.21K;
2009-04-21;309.84;312.77;305.00;312.77;27.13K;
2009-04-22;313.87;323.88;313.87;321.86;54.04K;
2009-04-23;320.49;324.89;315.20;315.20;29.05K;
2009-04-24;308.62;309.90;304.49;309.90;28.91K;
2009-04-27;315.61;316.76;311.12;313.69;21.54K;
2009-04-28;311.10;315.71;310.44;315.71;22.10K;
2009-04-29;315.67;321.63;315.44;321.63;25.85K;
2009-05-04;336.31;336.64;336.31;336.64;14.33K;
2009-05-05;352.49;352.56;351.14;351.32;27.65K;
2009-05-06;356.08;357.51;348.83;350.14;78.91K;
2009-05-07;357.99;364.45;357.99;363.85;42.06K;
2009-05-08;363.92;370.68;363.92;366.22;49.23K;
2009-05-11;371.33;376.92;370.36;372.95;43.66K;
2009-05-12;374.11;382.05;371.12;381.97;45.74K;
2009-05-13;382.66;386.30;378.25;378.25;52.43K;
2009-05-14;372.49;376.75;368.06;376.75;52.84K;
2009-05-15;379.37;390.16;379.37;390.16;52.79K;
2009-05-18;390.36;395.44;390.36;390.85;50.62K;
2009-05-19;399.64;404.35;399.32;400.90;53.88K;
2009-05-20;402.37;412.21;402.37;410.38;60.80K;
2009-05-21;410.90;416.90;410.90;412.51;63.70K;
2009-05-22;408.26;410.34;400.93;404.58;71.47K;
2009-05-25;409.45;422.06;409.45;421.75;45.67K;
2009-05-26;425.08;429.92;423.96;425.03;54.68K;
2009-05-27;426.51;431.39;423.20;425.17;59.29K;
2009-05-28;421.88;421.90;414.68;415.45;57.83K;
2009-05-29;419.43;420.30;409.00;411.64;48.05K;
2009-06-01;418.75;427.63;418.44;426.43;42.48K;
2009-06-02;436.04;446.08;436.04;440.56;52.80K;
2009-06-03;443.22;447.33;442.55;444.79;57.55K;
2009-06-04;446.18;458.43;446.18;458.19;60.65K;
2009-06-05;464.66;479.16;464.66;478.72;47.09K;
2009-06-08;488.98;501.49;488.98;501.49;32.67K;
2009-06-09;503.65;514.73;503.65;512.46;78.25K;
2009-06-10;509.11;510.26;494.60;497.51;101.78K;
2009-06-11;499.68;514.38;499.68;511.27;64.25K;
2009-06-12;520.28;525.22;509.06;509.59;66.36K;
2009-06-15;506.00;506.00;487.27;493.52;75.63K;
2009-06-16;477.52;477.52;471.07;471.97;46.31K;
2009-06-17;465.32;472.47;455.78;472.47;68.65K;
2009-06-18;476.56;487.61;474.69;479.27;57.23K;
2009-06-19;485.82;486.87;472.11;475.22;50.36K;
2009-06-22;458.36;458.47;458.11;458.11;41.62K;
2009-06-23;442.46;442.46;437.44;438.55;31.95K;
2009-06-24;440.70;457.49;440.70;456.22;52.65K;
2009-06-25;471.37;471.37;453.28;453.76;52.74K;
2009-06-26;453.42;461.37;453.31;461.37;39.12K;
2009-06-29;461.99;465.99;459.69;460.42;28.87K;
2009-06-30;462.51;462.51;447.65;448.29;40.28K;
2009-07-01;439.58;439.58;429.46;430.00;45.21K;
2009-07-02;427.89;436.91;422.35;433.79;43.04K;
2009-07-03;425.11;435.44;425.11;435.44;28.63K;
2009-07-06;442.40;454.27;442.29;454.27;33.62K;
2009-07-07;450.48;455.40;446.93;447.63;47.81K;
2009-07-08;442.99;448.96;440.23;446.79;32.75K;
2009-07-09;450.12;452.08;445.43;446.40;27.36K;
2009-07-10;445.82;445.98;437.33;438.83;34.19K;
2009-07-13;435.83;435.83;426.67;426.67;29.90K;
2009-07-14;425.09;425.47;415.81;418.55;33.26K;
2009-07-15;424.10;430.78;424.10;427.05;23.31K;
2009-07-16;438.07;440.43;432.22;433.47;30.06K;
2009-07-17;431.94;431.94;427.75;428.67;25.58K;
2009-07-20;415.29;415.31;411.39;412.88;28.74K;
2009-07-21;412.97;418.22;412.23;416.43;26.24K;
2009-07-22;423.40;423.40;419.08;419.48;20.86K;
2009-07-23;417.65;434.20;417.21;434.20;25.76K;
2009-07-24;444.96;454.71;444.96;454.71;28.54K;
2009-07-27;462.25;470.19;460.22;469.71;62.33K;
2009-07-28;467.34;472.58;462.68;462.98;61.31K;
2009-07-29;464.39;470.23;458.04;458.04;36.28K;
2009-07-30;451.80;455.23;444.95;451.91;31.55K;
2009-07-31;457.55;466.76;457.55;466.76;38.51K;
2009-08-03;466.82;473.25;465.36;467.93;35.11K;
2009-08-04;475.09;477.61;472.64;476.59;46.18K;
2009-08-05;474.38;481.29;472.33;481.29;42.21K;
2009-08-06;481.61;490.99;481.27;481.44;60.75K;
2009-08-07;480.42;483.46;478.64;480.65;42.23K;
2009-08-10;485.92;492.33;483.68;491.20;48.04K;
2009-08-11;490.96;494.68;490.46;494.17;50.88K;
2009-08-12;498.76;501.57;496.80;497.16;64.87K;
2009-08-13;501.99;506.60;501.99;503.58;70.35K;
2009-08-14;503.70;509.27;502.65;506.99;57.91K;
2009-08-17;505.49;508.51;500.08;500.08;45.76K;
2009-08-18;496.79;501.63;495.46;499.69;48.15K;
2009-08-19;505.00;508.46;503.36;508.46;46.80K;
2009-08-20;513.84;515.24;510.40;513.90;62.04K;
2009-08-21;522.11;530.45;519.17;519.17;84.12K;
2009-08-24;522.15;528.84;522.15;528.20;58.26K;
2009-08-25;532.01;532.91;527.04;528.85;69.58K;
2009-08-26;529.97;532.74;525.95;525.95;55.52K;
2009-08-27;527.13;529.67;523.18;527.04;49.98K;
2009-08-28;533.61;536.53;530.66;536.53;58.22K;
2009-08-31;541.89;547.38;541.89;546.78;75.09K;
2009-09-01;545.05;549.59;542.41;547.69;73.20K;
2009-09-03;541.00;548.38;539.47;540.81;68.05K;
2009-09-04;543.01;544.31;528.49;528.49;78.74K;
2009-09-07;528.16;528.16;513.49;524.51;60.73K;
2009-09-08;529.96;538.59;529.76;537.81;49.01K;
2009-09-09;539.90;542.00;536.11;536.11;57.25K;
2009-09-10;535.52;541.90;535.39;540.19;52.98K;
2009-09-11;548.99;549.62;547.84;547.99;63.00K;
2009-09-14;551.70;559.71;551.70;556.59;65.46K;
2009-09-15;558.43;562.23;553.30;556.75;72.35K;
2009-09-16;560.46;562.49;556.98;556.98;68.35K;
2009-09-17;559.35;564.23;553.20;561.19;76.60K;
2009-09-18;561.66;571.01;561.66;571.01;65.82K;
2009-09-21;578.32;581.01;577.96;577.97;69.19K;
2009-09-22;578.64;585.51;577.87;582.85;75.33K;
2009-09-23;587.40;594.32;582.11;582.11;91.82K;
2009-09-24;576.83;583.64;572.16;574.78;72.77K;
2009-09-25;574.10;582.84;574.10;582.84;77.64K;
2009-09-28;585.83;590.91;582.02;582.02;75.63K;
2009-09-29;582.08;587.87;581.23;582.59;85.02K;
2009-09-30;583.16;586.26;578.32;580.90;75.12K;
2009-10-01;581.80;581.80;568.99;568.99;65.33K;
2009-10-02;552.97;556.16;544.32;549.73;77.26K;
2009-10-05;553.21;556.55;543.20;549.00;49.97K;
2009-10-06;554.08;557.08;550.49;552.03;44.41K;
2009-10-07;560.79;569.58;560.22;566.42;47.37K;
2009-10-08;570.46;571.84;566.04;571.84;52.42K;
2009-10-09;575.39;582.52;575.39;581.99;70.09K;
2009-10-12;588.68;595.69;587.11;594.30;76.23K;
2009-10-13;594.20;597.40;589.49;589.89;85.58K;
2009-10-14;590.84;605.65;590.84;605.65;85.91K;
2009-10-15;612.02;626.11;612.02;617.38;107.21K;
2009-10-16;616.44;619.52;609.54;609.54;123.42K;
2009-10-19;609.03;612.01;605.80;607.11;90.07K;
2009-10-20;615.27;617.08;613.62;616.58;91.28K;
2009-10-21;617.14;622.26;614.73;618.48;93.97K;
2009-10-22;619.53;625.02;619.05;624.10;98.26K;
2009-10-23;626.14;633.21;615.68;615.68;137.06K;
2009-10-26;615.58;623.71;608.26;609.34;86.90K;
2009-10-27;602.61;602.61;590.71;596.78;95.58K;
2009-10-28;602.97;604.82;596.34;599.86;70.54K;
2009-10-29;588.23;588.23;575.73;581.49;86.78K;
2009-10-30;590.85;594.73;583.75;587.12;67.73K;
2009-11-02;565.85;565.85;559.98;561.71;64.75K;
2009-11-03;557.05;557.05;539.46;539.65;64.65K;
2009-11-04;537.82;550.29;533.23;537.53;60.28K;
2009-11-05;545.59;556.57;542.31;555.54;57.33K;
2009-11-06;565.70;569.71;554.88;554.88;61.06K;
2009-11-09;544.91;547.28;534.09;534.09;47.71K;
2009-11-10;534.78;535.71;520.00;524.40;52.49K;
2009-11-11;526.29;537.59;523.05;537.59;43.96K;
2009-11-12;541.36;550.78;540.58;545.98;50.00K;
2009-11-13;540.64;549.22;536.90;548.21;48.50K;
2009-11-16;550.97;554.54;545.70;545.70;47.99K;
2009-11-17;549.18;550.13;543.61;547.08;50.98K;
2009-11-18;547.17;553.83;543.96;553.83;51.77K;
2009-11-19;556.72;562.64;553.10;560.05;62.59K;
2009-11-20;558.49;562.28;554.21;555.84;53.20K;
2009-11-23;551.92;553.40;537.29;537.29;50.34K;
2009-11-24;535.59;538.79;526.93;527.13;45.88K;
2009-11-25;519.74;519.74;503.24;503.41;66.96K;
2009-11-26;495.60;495.60;479.38;482.60;40.27K;
2009-11-27;464.72;503.13;461.48;490.62;68.76K;
2009-11-30;494.12;506.66;494.12;504.12;38.53K;
2009-12-01;513.42;518.32;512.15;514.92;43.29K;
2009-12-02;507.47;514.83;499.14;499.14;53.49K;
2009-12-03;494.61;502.14;485.59;494.80;42.46K;
2009-12-04;499.87;499.98;493.41;494.96;34.84K;
2009-12-07;495.43;498.61;491.56;498.61;27.77K;
2009-12-08;494.64;495.95;485.56;488.47;33.73K;
2009-12-09;473.31;474.58;468.40;470.63;46.18K;
2009-12-10;474.55;474.55;458.65;458.72;38.06K;
2009-12-11;450.60;452.52;442.61;444.16;39.32K;
2009-12-14;449.25;460.80;447.89;458.39;45.70K;
2009-12-15;458.44;463.42;454.84;459.44;29.64K;
2009-12-16;452.17;452.17;440.20;442.10;37.04K;
2009-12-17;432.42;436.41;427.06;434.87;39.94K;
2009-12-18;440.88;449.55;440.88;443.34;53.78K;
2009-12-21;457.08;460.99;452.55;460.99;35.20K;
2009-12-22;468.03;470.93;462.87;465.24;48.11K;
2009-12-23;464.13;471.35;463.33;470.75;41.08K;
2009-12-24;469.21;479.13;464.39;479.13;51.98K;
2009-12-25;487.92;495.76;487.19;495.08;53.66K;
2009-12-28;490.68;499.02;485.76;492.57;50.08K;
2009-12-29;487.56;493.67;483.76;484.45;71.78K;
2009-12-30;484.25;495.36;483.07;495.36;56.44K;
2009-12-31;502.84;504.84;494.77;494.77;70.46K;
2010-01-04;501.74;517.05;501.74;517.05;44.92K;
2010-01-05;529.23;539.39;529.23;532.53;70.05K;
2010-01-06;529.47;538.84;526.37;534.46;67.36K;
2010-01-07;536.78;540.77;530.68;533.34;75.68K;
2010-01-08;540.95;544.49;520.90;520.90;84.72K;
2010-01-11;522.78;524.06;512.15;515.06;44.78K;
2010-01-12;511.24;516.75;498.31;498.31;52.74K;
2010-01-13;495.72;508.61;485.75;508.61;55.05K;
2010-01-14;516.44;517.72;509.25;512.33;36.06K;
2010-01-15;509.19;512.63;503.29;505.42;37.13K;
2010-01-18;499.08;499.24;487.13;487.13;41.42K;
2010-01-19;489.84;498.10;489.77;495.51;33.64K;
2010-01-20;498.73;499.15;489.50;489.50;35.90K;
2010-01-21;481.97;489.47;477.80;478.42;41.82K;
2010-01-22;474.10;481.69;471.85;477.59;30.08K;
2010-01-25;476.75;481.04;476.75;480.91;21.33K;
2010-01-26;490.12;497.90;490.12;497.90;33.76K;
2010-01-27;496.86;498.20;486.41;486.41;33.82K;
2010-01-28;484.67;487.81;481.47;481.76;23.07K;
2010-01-29;481.49;484.15;477.11;481.96;26.56K;
2010-02-01;482.93;486.95;481.84;486.95;23.14K;
2010-02-02;489.62;490.86;486.24;487.93;27.41K;
2010-02-03;490.32;495.85;490.12;495.48;26.57K;
2010-02-04;496.25;504.35;496.02;503.83;36.96K;
2010-02-05;495.67;501.06;491.05;493.04;33.69K;
2010-02-08;488.86;491.65;487.72;491.20;21.68K;
2010-02-09;486.97;488.77;482.38;482.89;25.21K;
2010-02-10;486.86;491.17;486.86;490.91;19.69K;
2010-02-11;492.99;499.97;491.86;499.94;21.91K;
2010-02-12;505.34;508.72;504.78;507.00;23.33K;
2010-02-22;513.19;513.19;507.93;510.02;21.17K;
2010-02-23;504.52;504.52;496.29;496.29;27.08K;
2010-02-24;492.89;494.85;490.21;494.59;27.43K;
2010-02-25;497.50;500.24;493.73;494.99;28.38K;
2010-02-26;494.31;496.91;491.97;496.91;39.28K;
2010-03-01;502.57;505.34;502.43;503.01;35.08K;
2010-03-02;503.98;505.59;500.08;501.00;43.30K;
2010-03-03;505.04;507.32;501.96;507.32;37.83K;
2010-03-04;510.93;516.77;510.93;511.91;50.96K;
2010-03-05;512.72;514.47;509.61;513.39;45.56K;
2010-03-08;517.00;522.83;517.00;521.12;55.97K;
2010-03-09;520.75;527.30;520.13;527.27;62.41K;
2010-03-10;526.28;529.63;522.81;525.67;57.90K;
2010-03-11;526.93;529.53;524.37;524.64;52.45K;
2010-03-12;528.90;531.51;526.70;531.51;55.97K;
2010-03-15;538.01;538.01;531.55;531.86;56.57K;
2010-03-16;526.06;529.55;516.08;516.08;67.29K;
2010-03-17;519.90;520.14;510.85;510.85;51.32K;
2010-03-18;515.24;519.73;510.47;519.73;46.31K;
2010-03-19;520.14;521.22;515.99;515.99;54.36K;
2010-03-22;515.71;517.79;511.58;511.58;42.56K;
2010-03-23;512.21;513.07;506.53;506.53;45.89K;
2010-03-24;511.05;512.87;508.75;512.12;46.05K;
2010-03-25;507.85;508.83;502.16;503.39;52.07K;
2010-03-26;505.51;506.40;501.64;505.30;63.12K;
2010-03-29;506.70;509.15;504.05;505.67;37.75K;
2010-03-30;504.71;506.29;500.72;500.72;59.88K;
2010-03-31;501.85;504.00;499.24;499.24;52.76K;
2010-04-01;500.31;508.91;499.99;508.18;53.67K;
2010-04-02;510.38;513.10;508.54;510.48;43.47K;
2010-04-05;514.17;516.27;513.45;514.79;44.73K;
2010-04-06;517.48;520.31;515.33;515.33;68.80K;
2010-04-07;516.21;517.26;512.54;515.82;51.48K;
2010-04-08;515.72;519.40;514.74;515.93;55.89K;
2010-04-09;517.06;519.61;516.40;517.42;63.63K;
2010-04-12;522.12;523.16;519.50;519.93;54.42K;
2010-04-13;521.04;523.23;517.98;517.98;53.75K;
2010-04-14;518.57;518.74;515.81;516.21;45.15K;
2010-04-15;521.01;521.49;518.39;521.49;53.71K;
2010-04-16;523.72;523.99;521.53;522.03;63.13K;
2010-04-19;521.35;521.69;516.74;516.74;61.10K;
2010-04-20;517.36;519.72;515.20;515.20;58.67K;
2010-04-21;517.54;520.20;517.54;519.70;56.68K;
2010-04-22;521.90;534.53;521.90;529.31;79.84K;
2010-04-26;531.69;535.41;531.21;531.21;69.63K;
2010-04-27;532.58;536.23;531.57;535.72;57.60K;
2010-04-28;536.08;539.83;536.08;539.20;60.98K;
2010-04-29;541.44;542.74;541.19;542.37;74.88K;
2010-05-04;544.52;550.61;544.52;549.12;89.16K;
2010-05-05;548.75;551.39;546.13;548.01;86.72K;
2010-05-06;549.19;551.40;547.02;549.51;81.31K;
2010-05-07;548.22;548.22;536.51;542.03;112.50K;
2010-05-10;541.49;541.49;532.40;534.38;82.68K;
2010-05-11;537.85;539.93;532.72;534.36;69.19K;
2010-05-12;527.52;527.52;519.60;519.60;69.35K;
2010-05-13;521.93;524.20;516.11;518.93;60.29K;
2010-05-14;522.92;523.48;519.98;520.72;45.57K;
2010-05-17;521.30;521.67;509.50;511.27;55.11K;
2010-05-18;510.49;510.75;505.13;508.30;45.37K;
2010-05-19;503.66;504.57;494.90;494.90;60.06K;
2010-05-20;481.80;503.55;481.68;503.55;59.96K;
2010-05-21;487.76;490.30;482.16;483.69;61.06K;
2010-05-24;485.10;489.62;479.56;486.19;44.28K;
2010-05-25;484.80;490.33;482.86;486.25;43.97K;
2010-05-26;491.45;492.69;488.29;492.69;41.38K;
2010-05-27;491.63;497.16;489.75;497.16;41.76K;
2010-05-28;509.47;513.34;506.43;512.99;58.91K;
2010-05-31;510.54;513.44;506.32;507.44;44.81K;
2010-06-01;505.18;509.13;503.65;508.68;37.92K;
2010-06-02;505.18;511.10;504.79;510.74;40.66K;
2010-06-03;516.15;516.22;511.16;511.16;51.12K;
2010-06-04;511.85;513.00;508.75;510.37;52.56K;
2010-06-07;498.94;502.18;494.98;496.89;52.05K;
2010-06-08;494.08;497.95;493.20;497.19;38.51K;
2010-06-09;500.12;502.53;497.24;497.56;34.34K;
2010-06-10;497.00;500.61;495.40;500.51;33.46K;
2010-06-11;505.07;506.75;504.29;504.29;44.68K;
2010-06-14;506.55;509.35;506.31;508.32;46.15K;
2010-06-15;509.30;510.18;506.50;508.01;48.88K;
2010-06-16;510.35;513.07;510.35;510.72;51.05K;
2010-06-17;510.30;511.16;508.36;510.76;53.97K;
2010-06-18;511.93;514.04;509.35;511.18;63.45K;
2010-06-21;515.08;515.76;513.95;514.75;48.63K;
2010-06-22;513.23;515.39;511.31;512.63;78.39K;
2010-06-23;510.27;514.40;508.84;512.82;49.29K;
2010-06-24;513.57;514.95;511.67;511.67;53.14K;
2010-06-25;506.06;509.57;505.12;505.12;52.23K;
2010-06-28;505.37;507.71;505.26;507.28;48.06K;
2010-06-29;509.84;511.37;509.46;510.71;46.61K;
2010-06-30;501.19;507.14;501.06;507.14;59.18K;
2010-07-01;504.11;506.61;503.65;504.02;47.26K;
2010-07-02;505.15;505.55;502.50;503.65;42.32K;
2010-07-05;505.67;507.08;504.54;506.54;39.62K;
2010-07-06;505.75;505.75;500.70;500.82;52.54K;
2010-07-07;502.50;503.84;496.91;496.91;46.41K;
2010-07-08;502.06;502.20;498.55;498.55;42.42K;
2010-07-09;499.05;501.11;498.96;499.46;30.83K;
2010-07-12;499.83;500.39;497.16;499.93;36.91K;
2010-07-13;505.42;509.86;502.58;509.08;47.03K;
2010-07-14;512.22;512.81;507.34;507.34;53.21K;
2010-07-15;505.84;507.63;505.01;505.19;42.69K;
2010-07-16;505.47;507.12;504.17;506.21;46.03K;
2010-07-19;504.25;506.84;503.22;506.84;43.41K;
2010-07-20;507.04;507.25;505.23;506.56;47.75K;
2010-07-21;507.16;507.27;505.35;505.40;50.04K;
2010-07-22;503.13;503.62;500.04;500.28;50.04K;
2010-07-23;502.79;502.87;499.73;500.31;39.66K;
2010-07-26;501.20;501.92;498.10;498.10;42.46K;
2010-07-27;499.03;501.86;497.67;497.67;43.17K;
2010-07-28;497.40;497.86;491.00;491.00;46.86K;
2010-07-29;488.92;492.92;488.92;491.11;37.47K;
2010-07-30;491.30;495.10;491.30;493.91;46.04K;
2010-08-02;494.78;495.26;491.27;491.61;37.38K;
2010-08-03;493.40;496.53;491.90;491.90;42.36K;
2010-08-04;490.29;490.31;484.66;486.71;41.53K;
2010-08-05;488.75;489.17;485.36;486.21;37.42K;
2010-08-06;485.22;485.22;482.37;482.82;36.67K;
2010-08-09;482.65;482.65;472.51;472.74;43.43K;
2010-08-10;468.84;469.31;458.22;461.67;57.30K;
2010-08-11;463.08;465.88;458.86;463.12;40.06K;
2010-08-12;458.03;458.59;448.25;448.40;49.74K;
2010-08-13;440.72;452.73;440.72;452.73;45.95K;
2010-08-16;458.09;464.76;456.88;464.76;42.91K;
2010-08-17;461.89;463.87;457.19;463.52;36.70K;
2010-08-18;461.76;462.12;453.23;455.49;37.46K;
2010-08-19;454.50;455.94;450.07;452.23;31.55K;
2010-08-20;452.06;454.84;444.38;454.84;34.21K;
2010-08-23;453.06;453.06;447.92;447.92;24.99K;
2010-08-24;441.73;441.73;433.60;434.42;47.30K;
2010-08-25;427.01;428.46;421.30;423.89;51.49K;
2010-08-26;425.54;429.12;421.81;427.07;39.74K;
2010-08-27;423.10;431.24;421.73;429.14;34.09K;
2010-08-30;439.27;445.44;439.27;444.55;34.60K;
2010-08-31;447.86;455.43;445.36;455.08;55.60K;
2010-09-01;456.48;458.75;450.93;458.75;47.06K;
2010-09-06;463.94;469.25;463.94;466.00;57.21K;
2010-09-07;463.35;467.35;458.93;460.59;52.68K;
2010-09-08;454.40;458.44;453.03;458.44;56.09K;
2010-09-09;462.53;465.69;459.86;463.68;47.98K;
2010-09-10;463.48;464.28;451.39;451.39;53.02K;
2010-09-13;448.97;452.47;442.43;447.27;46.34K;
2010-09-14;450.95;451.46;447.95;449.01;37.53K;
2010-09-15;449.07;450.48;444.74;448.72;38.67K;
2010-09-16;445.69;450.85;445.49;449.52;38.08K;
2010-09-17;451.49;457.58;450.64;457.58;49.76K;
2010-09-20;462.01;462.83;457.87;457.87;55.55K;
2010-09-21;457.73;457.92;453.32;453.32;57.42K;
2010-09-22;453.01;455.81;453.01;453.90;33.41K;
2010-09-23;451.41;453.71;447.16;450.77;52.22K;
2010-09-24;449.13;452.28;448.16;449.71;34.94K;
