time,open,high,low,close,volume
2024-09-11 00:00:00,24640.0,24640.0,24530.0,24550.0,-99999902.0
2024-09-12 00:00:00,24580.0,24600.0,24515.0,24575.0,-99999902.0
2024-09-13 00:00:00,24580.0,24580.0,24515.0,24530.0,-99999902.0
2024-09-16 00:00:00,24540.0,24613.0,24530.0,24530.0,-99999902.0
2024-09-17 00:00:00,24577.0,24620.0,24545.0,24620.0,-99999902.0
2024-09-18 00:00:00,24650.0,24680.0,24600.0,24600.0,-99999902.0
2024-09-19 00:00:00,24620.0,24660.0,24560.0,24565.0,-99999902.0
2024-09-20 00:00:00,24550.0,24600.0,24520.0,24590.0,-99999902.0
2024-09-23 00:00:00,24615.0,24650.0,24529.0,24615.0,-99999902.0
2024-09-24 00:00:00,24640.0,24640.0,24580.0,24590.0,-99999902.0
2024-09-25 00:00:00,24530.0,24585.0,24530.0,24580.0,-99999902.0
2024-09-26 00:00:00,24610.0,24635.0,24550.0,24615.0,-99999902.0
2024-09-27 00:00:00,24605.0,24625.0,24580.0,24590.0,-99999902.0
2024-09-30 00:00:00,24565.0,24610.0,24540.0,24555.0,-99999902.0
2024-10-01 00:00:00,24560.0,24605.0,24550.0,24595.0,-99999902.0
2024-10-02 00:00:00,24615.0,24660.0,24589.0,24652.0,-99999902.0
2024-10-03 00:00:00,24690.0,24750.0,24635.0,24745.0,-99999902.0
2024-10-04 00:00:00,24755.0,24760.0,24715.0,24755.0,-99999902.0
2024-10-07 00:00:00,24840.0,24850.0,24830.0,24840.0,-99999902.0
2024-10-08 00:00:00,24830.0,24850.0,24825.0,24835.0,-99999902.0
2024-10-09 00:00:00,24825.0,24840.0,24815.0,24830.0,-99999902.0
2024-10-10 00:00:00,24855.0,24855.0,24820.0,24830.0,-99999902.0
2024-10-11 00:00:00,24830.0,24851.0,24800.0,24805.0,-99999902.0
2024-10-14 00:00:00,24814.0,24845.0,24800.0,24840.0,-99999902.0
2024-10-15 00:00:00,24850.0,24948.0,24830.0,24925.0,-99999902.0
2024-10-16 00:00:00,24960.0,25000.0,24890.0,24970.0,-99999902.0
2024-10-17 00:00:00,25010.0,25195.0,25010.0,25180.0,-99999902.0
2024-10-18 00:00:00,25210.0,25260.0,25150.0,25150.0,-99999902.0
2024-10-21 00:00:00,25150.0,25285.0,25150.0,25285.0,-99999902.0
2024-10-22 00:00:00,25375.0,25390.0,25345.0,25390.0,-99999902.0
2024-10-23 00:00:00,25400.0,25420.0,25370.0,25400.0,-99999902.0
2024-10-24 00:00:00,25391.0,25440.0,25380.0,25385.0,-99999902.0
2024-10-25 00:00:00,25400.0,25425.0,25355.0,25355.0,-99999902.0
2024-10-28 00:00:00,25390.0,25430.0,25340.0,25345.0,-99999902.0
2024-10-29 00:00:00,25345.0,25345.0,25270.0,25295.0,-99999902.0
2024-10-30 00:00:00,25335.0,25400.0,25280.0,25280.0,-99999902.0
2024-10-31 00:00:00,25325.0,25345.0,25260.0,25270.0,-99999902.0
2024-11-01 00:00:00,25265.0,25330.0,25250.0,25280.0,-99999902.0
2024-11-04 00:00:00,25260.0,25325.0,25250.0,25310.0,-99999902.0
2024-11-05 00:00:00,25310.0,25360.0,25285.0,25330.0,-99999902.0
2024-11-06 00:00:00,25365.0,25410.0,25350.0,25370.0,-99999902.0
